3200.22116903633486 0.004470069046156325
3210.22116903633486 0.013102918285542048
3220.22116903633486 0.026585420509887343
3230.22116903633486 0.041575283995617544
3240.22116903633486 0.05271824331130341
3250.22116903633486 0.05856402185087132
3260.22116903633486 0.06260629496992715
3270.22116903633486 0.06716874518661865
3280.22116903633486 0.07182611549546608
3290.22116903633486 0.07567026195276116
3300.22116903633486 0.08006525663223452
3310.22116903633486 0.08302358420188524
3320.22116903633486 0.08565518055970646
3330.22116903633486 0.0906457207056227
3340.22116903633486 0.09469295609286833
3350.22116903633486 0.0977826005431378
3360.22116903633486 0.10082676150921313
3370.22116903633486 0.10431700046562374
3380.22116903633486 0.10762818727338612
3390.22116903633486 0.11089446032682843
3400.22116903633486 0.11456371943151636
3410.22116903633486 0.11821710588799515
3420.22116903633486 0.12183304435603491
3430.22116903633486 0.12470653979255454
3440.22116903633486 0.12630204032072326
3450.22116903633486 0.12870586388716304
3460.22116903633486 0.13339331251193007
3470.22116903633486 0.1390164806709629
3480.22116903633486 0.14380056423341472
3490.22116903633486 0.14816117627764888
3500.22116903633486 0.1519032860267191
3510.22116903633486 0.15534114906125104
3520.22116903633486 0.15905708831409945
3530.22116903633486 0.16268670697064583
3540.22116903633486 0.16547237387725242
3550.22116903633486 0.16803499581017092
3560.22116903633486 0.17050273104254476
3570.22116903633486 0.17495645791700104
3580.22116903633486 0.18105354795594353
3590.22116903633486 0.18681466554173645
3600.22116903633486 0.1908328305408614
3610.22116903633486 0.19436090267342532
3620.22116903633486 0.1971231860786677
3630.22116903633486 0.2008624556365298
3640.22116903633486 0.2064365840200989
3650.22116903633486 0.21356265171019892
3660.22116903633486 0.2171647273092644
3670.22116903633486 0.2230323954339263
3680.22116903633486 0.23389209949172238
3690.22116903633486 0.23367979335768177
3700.22116903633486 0.2274461232269361
3710.22116903633486 0.20936227379479577
3720.22116903633486 0.1793394636654403
3730.22116903633486 0.14187393228275266
3740.22116903633486 0.10508730278719755
3750.22116903633486 0.07382245260317268
3760.22116903633486 0.049062720819074715
3770.22116903633486 0.032271332508956356
3780.22116903633486 0.021425755606226362
3790.22116903633486 0.014567293632181774
3800.22116903633486 0.010152221832525569
3810.22116903633486 0.007297152076243656
3820.22116903633486 0.005313283716188113
3830.22116903633486 0.0038803791044747316
3840.22116903633486 0.0028419782999829883
3850.22116903633486 0.002051897791592363
3860.22116903633486 0.0014284400737469532
3870.22116903633486 0.0009496444768051139
3880.22116903633486 0.0006032976992747984
3890.22116903633486 0.0003605635055693493
3900.22116903633486 0.00019643887360602344
3910.22116903633486 0.0001001885601150335
3920.22116903633486 4.930041151878217e-05
3930.22116903633486 2.41660004184082e-05
3940.22116903633486 1.3573515248066505e-05
3950.22116903633486 9.605513519246052e-06
3960.22116903633486 7.839219312015402e-06
3970.22116903633486 7.553711735899506e-06
3980.22116903633486 6.701341768343677e-06
3990.22116903633486 5.352365336813817e-06
4000.22116903633486 5.522242520013555e-06
4010.22116903633486 6.3775433170387296e-06
4020.22116903633486 7.191337146411688e-06
4030.22116903633486 6.74994488597056e-06
4040.22116903633486 6.687337505083722e-06
4050.22116903633486 6.0749738340472e-06
4060.22116903633486 5.612199509402512e-06
4070.22116903633486 5.747433197221032e-06
4080.22116903633486 6.129748112868269e-06
4090.22116903633486 6.140596988225027e-06
4100.22116903633486 6.6587888622924535e-06
4110.22116903633486 7.27012425742335e-06
4120.22116903633486 7.489559944234004e-06
4130.22116903633486 5.972127832603628e-06
4140.22116903633486 7.241382328895329e-06
4150.22116903633486 7.1612596755026335e-06
4160.22116903633486 6.773367447411973e-06
4170.22116903633486 6.882221671175521e-06
4180.22116903633486 6.770689673293974e-06
4190.22116903633486 6.6290328944054176e-06
4200.22116903633486 6.954490363405315e-06
4210.22116903633486 6.641394088385967e-06
4220.22116903633486 6.916813600630209e-06
4230.22116903633486 7.5809883551689095e-06
4240.22116903633486 7.037645870225684e-06
4250.22116903633486 6.652167058823478e-06
4260.22116903633486 6.984970794525992e-06
4270.22116903633486 7.109824083492705e-06
4280.22116903633486 6.949438901022894e-06
4290.22116903633486 6.773754575554413e-06
4300.22116903633486 7.884967415968707e-06
4310.22116903633486 8.138928042583671e-06
4320.22116903633486 7.42422362920188e-06
4330.22116903633486 7.2647327440353444e-06
4340.22116903633486 7.637554667982468e-06
4350.22116903633486 6.928503877158588e-06
4360.22116903633486 7.615090688939265e-06
4370.22116903633486 7.562118453367726e-06
4380.22116903633486 7.296866736324155e-06
4390.22116903633486 8.2519541156737e-06
4400.22116903633486 8.326127933771625e-06
4410.22116903633486 7.571494549461222e-06
4420.22116903633486 7.807390371833471e-06
4430.22116903633486 7.74403814672122e-06
4440.22116903633486 8.635713635928605e-06
4450.22116903633486 8.038521339139619e-06
4460.22116903633486 7.942649421629098e-06
4470.22116903633486 8.057133483187027e-06
4480.22116903633486 6.926156043292888e-06
4490.22116903633486 7.746188897910814e-06
