6400.0 1.0366445818495854e-05
6410.0 8.766770246840817e-06
6420.0 1.1108177975122593e-05
6430.0 1.4820052254314989e-05
6440.0 2.0750399093240866e-05
6450.0 3.258290508864899e-05
6460.0 4.854811251745329e-05
6470.0 7.863545990195271e-05
6480.0 0.0001377023236574759
6490.0 0.0002761267056984581
6500.0 0.0007536832309303717
6510.0 0.0028999420602652723
6520.0 0.017555208915724117
6530.0 0.12157277521300285
6540.0 0.3536911800777327
6550.0 0.5641372850299489
6560.0 0.6944017832158261
6570.0 0.7101578568256367
6580.0 0.7110807155441367
6590.0 0.7127800795315383
6600.0 0.7149286752008084
6610.0 0.715142868983836
6620.0 0.7146627748350927
6630.0 0.7128836315395851
6640.0 0.7135051897660024
6650.0 0.7146778306055832
6660.0 0.7119240123797836
6670.0 0.6955753341600075
6680.0 0.5250727982974881
6690.0 0.3038733738419763
6700.0 0.08723160909125546
6710.0 0.013364601108705356
6720.0 0.0029490124522102584
6730.0 0.0011366830839584347
6740.0 0.0005897110262153818
6750.0 0.0003488474141909259
6760.0 0.0002198280901754577
6770.0 0.00013373192582987053
6780.0 8.020423630707218e-05
6790.0 4.73382574644237e-05
